ID,id,lat,lon,datetime
EP271992,               ZEKE,14.9,-115.4,1992-10-26 18:00:00
EP271992,               ZEKE,15.5,-116.1,1992-10-27 00:00:00
EP271992,               ZEKE,16.0,-116.5,1992-10-27 06:00:00
EP271992,               ZEKE,16.5,-116.7,1992-10-27 12:00:00
EP271992,               ZEKE,17.0,-116.8,1992-10-27 18:00:00
EP271992,               ZEKE,17.4,-116.8,1992-10-28 00:00:00
EP271992,               ZEKE,17.7,-116.8,1992-10-28 06:00:00
EP271992,               ZEKE,18.0,-116.7,1992-10-28 12:00:00
EP271992,               ZEKE,18.3,-116.6,1992-10-28 18:00:00
EP271992,               ZEKE,18.5,-116.4,1992-10-29 00:00:00
EP271992,               ZEKE,18.8,-116.1,1992-10-29 06:00:00
EP271992,               ZEKE,19.1,-115.6,1992-10-29 12:00:00
EP271992,               ZEKE,19.3,-114.9,1992-10-29 18:00:00
EP271992,               ZEKE,19.5,-114.1,1992-10-30 00:00:00
EP271992,               ZEKE,19.6,-113.3,1992-10-30 06:00:00
EP271992,               ZEKE,19.7,-112.4,1992-10-30 12:00:00
EP271992,               ZEKE,19.8,-111.5,1992-10-30 18:00:00
CP031992,            UNNAMED,10.7,-154.1,1992-11-22 00:00:00
CP031992,            UNNAMED,11.4,-154.8,1992-11-22 06:00:00
CP031992,            UNNAMED,12.0,-155.5,1992-11-22 12:00:00
CP031992,            UNNAMED,10.0,-156.5,1992-11-22 18:00:00
CP031992,            UNNAMED,10.2,-156.8,1992-11-23 00:00:00
EP011993,             ADRIAN,9.7,-114.6,1993-06-11 06:00:00
EP011993,             ADRIAN,9.9,-114.8,1993-06-11 12:00:00
EP011993,             ADRIAN,9.9,-115.0,1993-06-11 18:00:00
EP011993,             ADRIAN,10.0,-115.2,1993-06-12 00:00:00
EP011993,             ADRIAN,9.9,-115.3,1993-06-12 06:00:00
EP011993,             ADRIAN,9.8,-115.4,1993-06-12 12:00:00
EP011993,             ADRIAN,9.8,-115.5,1993-06-12 18:00:00
EP011993,             ADRIAN,9.9,-115.6,1993-06-13 00:00:00
EP011993,             ADRIAN,10.0,-115.7,1993-06-13 06:00:00
EP011993,             ADRIAN,10.1,-115.9,1993-06-13 12:00:00
EP011993,             ADRIAN,10.0,-116.1,1993-06-13 18:00:00
EP011993,             ADRIAN,10.0,-116.5,1993-06-14 00:00:00
EP011993,             ADRIAN,10.1,-116.9,1993-06-14 06:00:00
EP011993,             ADRIAN,10.3,-117.3,1993-06-14 12:00:00
EP011993,             ADRIAN,10.5,-117.7,1993-06-14 18:00:00
EP011993,             ADRIAN,10.8,-118.2,1993-06-15 00:00:00
EP011993,             ADRIAN,11.2,-118.6,1993-06-15 06:00:00
EP011993,             ADRIAN,11.8,-119.0,1993-06-15 12:00:00
EP011993,             ADRIAN,12.4,-119.3,1993-06-15 18:00:00
EP011993,             ADRIAN,13.0,-119.6,1993-06-16 00:00:00
EP011993,             ADRIAN,13.6,-119.9,1993-06-16 06:00:00
EP011993,             ADRIAN,14.1,-120.0,1993-06-16 12:00:00
EP011993,             ADRIAN,14.5,-119.8,1993-06-16 18:00:00
EP011993,             ADRIAN,14.7,-119.6,1993-06-17 00:00:00
EP011993,             ADRIAN,14.7,-119.4,1993-06-17 06:00:00
EP011993,             ADRIAN,14.6,-119.2,1993-06-17 12:00:00
EP011993,             ADRIAN,14.4,-119.0,1993-06-17 18:00:00
EP011993,             ADRIAN,14.1,-118.7,1993-06-18 00:00:00
EP011993,             ADRIAN,13.8,-118.6,1993-06-18 06:00:00
EP011993,             ADRIAN,13.8,-118.5,1993-06-18 12:00:00
EP011993,             ADRIAN,13.9,-118.5,1993-06-18 18:00:00
EP011993,             ADRIAN,13.9,-118.4,1993-06-19 00:00:00
EP011993,             ADRIAN,13.7,-118.3,1993-06-19 06:00:00
EP011993,             ADRIAN,13.5,-118.3,1993-06-19 12:00:00
EP021993,            BEATRIZ,13.4,-95.4,1993-06-18 06:00:00
EP021993,            BEATRIZ,13.6,-95.8,1993-06-18 12:00:00
EP021993,            BEATRIZ,13.9,-96.2,1993-06-18 18:00:00
EP021993,            BEATRIZ,14.3,-96.5,1993-06-19 00:00:00
EP021993,            BEATRIZ,14.8,-96.9,1993-06-19 06:00:00
EP021993,            BEATRIZ,15.2,-97.3,1993-06-19 12:00:00
EP021993,            BEATRIZ,15.9,-97.8,1993-06-19 18:00:00
EP021993,            BEATRIZ,17.0,-98.0,1993-06-20 00:00:00
EP031993,            UNNAMED,13.9,-95.3,1993-06-27 00:00:00
EP031993,            UNNAMED,14.3,-95.7,1993-06-27 06:00:00
EP031993,            UNNAMED,14.6,-96.1,1993-06-27 12:00:00
EP031993,            UNNAMED,14.8,-96.5,1993-06-27 18:00:00
EP031993,            UNNAMED,15.0,-97.0,1993-06-28 00:00:00
EP031993,            UNNAMED,15.2,-98.2,1993-06-28 06:00:00
EP031993,            UNNAMED,15.6,-99.7,1993-06-28 12:00:00
EP031993,            UNNAMED,16.0,-101.5,1993-06-28 18:00:00
EP031993,            UNNAMED,16.3,-103.2,1993-06-29 00:00:00
EP031993,            UNNAMED,16.7,-104.9,1993-06-29 06:00:00
EP031993,            UNNAMED,17.1,-106.2,1993-06-29 12:00:00
EP031993,            UNNAMED,17.5,-107.0,1993-06-29 18:00:00
EP031993,            UNNAMED,18.0,-107.5,1993-06-30 00:00:00
EP031993,            UNNAMED,18.6,-108.0,1993-06-30 06:00:00
EP031993,            UNNAMED,19.6,-108.3,1993-06-30 12:00:00
EP031993,            UNNAMED,20.3,-108.4,1993-06-30 18:00:00
EP031993,            UNNAMED,21.1,-108.6,1993-07-01 00:00:00
EP031993,            UNNAMED,21.9,-108.7,1993-07-01 06:00:00
EP031993,            UNNAMED,22.8,-109.0,1993-07-01 12:00:00
EP031993,            UNNAMED,23.7,-109.5,1993-07-01 18:00:00
EP031993,            UNNAMED,24.5,-110.2,1993-07-02 00:00:00
EP041993,             CALVIN,12.9,-97.7,1993-07-04 12:00:00
EP041993,             CALVIN,12.8,-98.2,1993-07-04 18:00:00
EP041993,             CALVIN,12.7,-98.9,1993-07-05 00:00:00
EP041993,             CALVIN,12.8,-99.4,1993-07-05 06:00:00
EP041993,             CALVIN,12.9,-99.8,1993-07-05 12:00:00
EP041993,             CALVIN,13.2,-100.1,1993-07-05 18:00:00
EP041993,             CALVIN,13.6,-100.1,1993-07-06 00:00:00
EP041993,             CALVIN,14.3,-100.0,1993-07-06 06:00:00
EP041993,             CALVIN,15.4,-100.4,1993-07-06 12:00:00
EP041993,             CALVIN,16.1,-101.6,1993-07-06 18:00:00
EP041993,             CALVIN,16.8,-102.3,1993-07-07 00:00:00
EP041993,             CALVIN,17.5,-103.2,1993-07-07 06:00:00
EP041993,             CALVIN,18.2,-104.1,1993-07-07 12:00:00
EP041993,             CALVIN,19.4,-105.0,1993-07-07 18:00:00
EP041993,             CALVIN,20.5,-105.6,1993-07-08 00:00:00
EP041993,             CALVIN,22.2,-106.9,1993-07-08 06:00:00
EP041993,             CALVIN,23.5,-108.6,1993-07-08 12:00:00
EP041993,             CALVIN,23.8,-109.9,1993-07-08 17:00:00
EP041993,             CALVIN,23.8,-110.0,1993-07-08 18:00:00
EP041993,             CALVIN,23.5,-111.0,1993-07-09 00:00:00
EP051993,               DORA,11.0,-118.9,1993-07-14 12:00:00
EP051993,               DORA,11.6,-120.0,1993-07-14 18:00:00
EP051993,               DORA,12.2,-121.2,1993-07-15 00:00:00
EP051993,               DORA,12.5,-122.4,1993-07-15 06:00:00
EP051993,               DORA,12.6,-123.5,1993-07-15 12:00:00
EP051993,               DORA,12.8,-124.6,1993-07-15 18:00:00
EP051993,               DORA,12.9,-125.5,1993-07-16 00:00:00
EP051993,               DORA,13.1,-126.5,1993-07-16 06:00:00
EP051993,               DORA,13.4,-127.3,1993-07-16 12:00:00
EP051993,               DORA,13.8,-128.0,1993-07-16 18:00:00
EP051993,               DORA,14.3,-128.8,1993-07-17 00:00:00
EP051993,               DORA,14.9,-129.6,1993-07-17 06:00:00
EP051993,               DORA,15.4,-130.2,1993-07-17 12:00:00
EP051993,               DORA,15.9,-131.0,1993-07-17 18:00:00
EP051993,               DORA,16.4,-132.0,1993-07-18 00:00:00
EP051993,               DORA,16.9,-132.9,1993-07-18 06:00:00
EP051993,               DORA,17.2,-133.8,1993-07-18 12:00:00
EP051993,               DORA,17.4,-134.6,1993-07-18 18:00:00
EP051993,               DORA,17.5,-135.6,1993-07-19 00:00:00
EP051993,               DORA,17.5,-136.8,1993-07-19 06:00:00
EP051993,               DORA,17.5,-138.1,1993-07-19 12:00:00
EP051993,               DORA,17.5,-139.4,1993-07-19 18:00:00
EP051993,               DORA,17.4,-140.6,1993-07-20 00:00:00
EP051993,               DORA,17.4,-141.8,1993-07-20 06:00:00
EP051993,               DORA,17.4,-143.5,1993-07-20 12:00:00
EP051993,               DORA,17.3,-144.5,1993-07-20 18:00:00
EP061993,             EUGENE,11.3,-112.8,1993-07-15 18:00:00
EP061993,             EUGENE,11.4,-113.6,1993-07-16 00:00:00
EP061993,             EUGENE,11.4,-114.4,1993-07-16 06:00:00
EP061993,             EUGENE,11.4,-115.2,1993-07-16 12:00:00
EP061993,             EUGENE,11.4,-115.9,1993-07-16 18:00:00
EP061993,             EUGENE,11.4,-116.6,1993-07-17 00:00:00
EP061993,             EUGENE,11.3,-117.2,1993-07-17 06:00:00
EP061993,             EUGENE,11.2,-117.7,1993-07-17 12:00:00
EP061993,             EUGENE,11.1,-118.1,1993-07-17 18:00:00
EP061993,             EUGENE,11.2,-118.5,1993-07-18 00:00:00
EP061993,             EUGENE,11.5,-118.9,1993-07-18 06:00:00
EP061993,             EUGENE,12.1,-119.3,1993-07-18 12:00:00
EP061993,             EUGENE,12.8,-119.8,1993-07-18 18:00:00
EP061993,             EUGENE,13.5,-120.5,1993-07-19 00:00:00
EP061993,             EUGENE,14.3,-121.3,1993-07-19 06:00:00
EP061993,             EUGENE,14.9,-122.3,1993-07-19 12:00:00
EP061993,             EUGENE,15.4,-123.6,1993-07-19 18:00:00
EP061993,             EUGENE,15.9,-124.8,1993-07-20 00:00:00
EP061993,             EUGENE,16.4,-126.2,1993-07-20 06:00:00
EP061993,             EUGENE,16.8,-127.6,1993-07-20 12:00:00
EP061993,             EUGENE,17.2,-128.9,1993-07-20 18:00:00
EP061993,             EUGENE,17.5,-130.2,1993-07-21 00:00:00
EP061993,             EUGENE,17.9,-131.3,1993-07-21 06:00:00
EP061993,             EUGENE,18.3,-132.4,1993-07-21 12:00:00
EP061993,             EUGENE,18.6,-133.8,1993-07-21 18:00:00
EP061993,             EUGENE,18.7,-135.3,1993-07-22 00:00:00
EP061993,             EUGENE,18.8,-136.8,1993-07-22 06:00:00
EP061993,             EUGENE,18.8,-138.3,1993-07-22 12:00:00
EP061993,             EUGENE,19.2,-139.8,1993-07-22 18:00:00
EP061993,             EUGENE,19.5,-142.0,1993-07-23 00:00:00
EP061993,             EUGENE,19.2,-144.5,1993-07-23 06:00:00
EP061993,             EUGENE,19.1,-146.7,1993-07-23 12:00:00
EP061993,             EUGENE,19.0,-148.8,1993-07-23 18:00:00
EP061993,             EUGENE,19.1,-151.0,1993-07-24 00:00:00
EP061993,             EUGENE,19.1,-153.5,1993-07-24 06:00:00
EP061993,             EUGENE,19.2,-155.3,1993-07-24 12:00:00
EP061993,             EUGENE,19.3,-158.0,1993-07-24 18:00:00
EP061993,             EUGENE,19.4,-160.0,1993-07-25 00:00:00
CP011993,              KEONI,12.5,-144.0,1993-08-09 00:00:00
CP011993,              KEONI,12.5,-144.3,1993-08-09 06:00:00
CP011993,              KEONI,12.5,-144.4,1993-08-09 12:00:00
CP011993,              KEONI,12.4,-144.5,1993-08-09 18:00:00
CP011993,              KEONI,12.4,-144.5,1993-08-10 00:00:00
CP011993,              KEONI,12.4,-144.7,1993-08-10 06:00:00
CP011993,              KEONI,12.4,-145.0,1993-08-10 12:00:00
CP011993,              KEONI,12.4,-145.0,1993-08-10 18:00:00
CP011993,              KEONI,12.4,-145.0,1993-08-11 00:00:00
CP011993,              KEONI,12.4,-145.0,1993-08-11 06:00:00
CP011993,              KEONI,12.4,-145.0,1993-08-11 12:00:00
CP011993,              KEONI,12.3,-145.5,1993-08-11 18:00:00
CP011993,              KEONI,12.2,-146.7,1993-08-12 00:00:00
CP011993,              KEONI,12.1,-148.0,1993-08-12 06:00:00
CP011993,              KEONI,11.9,-149.6,1993-08-12 12:00:00
CP011993,              KEONI,11.8,-151.0,1993-08-12 18:00:00
CP011993,              KEONI,11.8,-152.3,1993-08-13 00:00:00
CP011993,              KEONI,11.9,-153.6,1993-08-13 06:00:00
CP011993,              KEONI,12.0,-154.6,1993-08-13 12:00:00
CP011993,              KEONI,12.1,-155.6,1993-08-13 18:00:00
CP011993,              KEONI,12.3,-157.0,1993-08-14 00:00:00
CP011993,              KEONI,12.7,-158.4,1993-08-14 06:00:00
CP011993,              KEONI,13.0,-159.7,1993-08-14 12:00:00
CP011993,              KEONI,13.3,-161.0,1993-08-14 18:00:00
CP011993,              KEONI,13.6,-162.5,1993-08-15 00:00:00
CP011993,              KEONI,13.8,-164.0,1993-08-15 06:00:00
CP011993,              KEONI,13.9,-165.3,1993-08-15 12:00:00
CP011993,              KEONI,14.0,-166.7,1993-08-15 18:00:00
CP011993,              KEONI,14.1,-168.1,1993-08-16 00:00:00
CP011993,              KEONI,14.4,-169.5,1993-08-16 06:00:00
CP011993,              KEONI,14.8,-170.8,1993-08-16 12:00:00
CP011993,              KEONI,15.1,-171.5,1993-08-16 18:00:00
CP011993,              KEONI,15.5,-172.2,1993-08-17 00:00:00
CP011993,              KEONI,16.0,-172.9,1993-08-17 06:00:00
CP011993,              KEONI,16.5,-173.6,1993-08-17 12:00:00
CP011993,              KEONI,17.0,-174.2,1993-08-17 18:00:00
CP011993,              KEONI,17.3,-174.6,1993-08-18 00:00:00
CP011993,              KEONI,17.6,-175.1,1993-08-18 06:00:00
CP011993,              KEONI,18.0,-175.7,1993-08-18 12:00:00
CP011993,              KEONI,18.7,-176.3,1993-08-18 18:00:00
CP011993,              KEONI,19.3,-177.1,1993-08-19 00:00:00
CP011993,              KEONI,19.8,-178.0,1993-08-19 06:00:00
CP011993,              KEONI,20.0,-178.9,1993-08-19 12:00:00
CP011993,              KEONI,20.1,-180.0,1993-08-19 18:00:00
CP011993,              KEONI,20.6,179.1,1993-08-20 00:00:00
CP011993,              KEONI,21.2,178.1,1993-08-20 06:00:00
CP011993,              KEONI,21.9,177.2,1993-08-20 12:00:00
CP011993,              KEONI,22.4,176.0,1993-08-20 18:00:00
CP011993,              KEONI,23.1,174.8,1993-08-21 00:00:00
CP011993,              KEONI,23.8,173.7,1993-08-21 06:00:00
CP011993,              KEONI,24.6,172.8,1993-08-21 12:00:00
CP011993,              KEONI,25.3,171.9,1993-08-21 18:00:00
CP011993,              KEONI,26.0,171.1,1993-08-22 00:00:00
CP011993,              KEONI,26.7,170.4,1993-08-22 06:00:00
CP011993,              KEONI,27.3,169.9,1993-08-22 12:00:00
CP011993,              KEONI,28.0,169.2,1993-08-22 18:00:00
CP011993,              KEONI,28.3,168.2,1993-08-23 00:00:00
CP011993,              KEONI,28.5,167.1,1993-08-23 06:00:00
CP011993,              KEONI,28.7,165.9,1993-08-23 12:00:00
CP011993,              KEONI,28.9,164.6,1993-08-23 18:00:00
CP011993,              KEONI,29.5,163.5,1993-08-24 00:00:00
CP011993,              KEONI,30.2,162.5,1993-08-24 06:00:00
CP011993,              KEONI,30.8,161.8,1993-08-24 12:00:00
CP011993,              KEONI,31.5,161.1,1993-08-24 18:00:00
CP011993,              KEONI,31.9,160.4,1993-08-25 00:00:00
CP011993,              KEONI,32.2,159.9,1993-08-25 06:00:00
CP011993,              KEONI,32.3,159.5,1993-08-25 12:00:00
CP011993,              KEONI,32.4,159.2,1993-08-25 18:00:00
CP011993,              KEONI,32.8,159.1,1993-08-26 00:00:00
CP011993,              KEONI,33.7,159.1,1993-08-26 06:00:00
CP011993,              KEONI,34.5,159.1,1993-08-26 12:00:00
CP011993,              KEONI,35.1,158.8,1993-08-26 18:00:00
CP011993,              KEONI,35.6,158.3,1993-08-27 00:00:00
CP011993,              KEONI,36.2,158.3,1993-08-27 06:00:00
CP011993,              KEONI,36.8,158.7,1993-08-27 12:00:00
CP011993,              KEONI,36.9,159.4,1993-08-27 18:00:00
CP011993,              KEONI,37.0,160.4,1993-08-28 00:00:00
CP011993,              KEONI,37.0,161.6,1993-08-28 06:00:00
CP011993,              KEONI,36.5,162.8,1993-08-28 12:00:00
CP011993,              KEONI,36.1,164.0,1993-08-28 18:00:00
CP011993,              KEONI,35.5,164.8,1993-08-29 00:00:00
CP011993,              KEONI,34.9,165.5,1993-08-29 06:00:00
CP011993,              KEONI,34.4,166.0,1993-08-29 12:00:00
EP071993,           FERNANDA,13.2,-104.0,1993-08-09 06:00:00
EP071993,           FERNANDA,13.4,-105.8,1993-08-09 12:00:00
EP071993,           FERNANDA,13.7,-107.4,1993-08-09 18:00:00
EP071993,           FERNANDA,14.0,-109.1,1993-08-10 00:00:00
EP071993,           FERNANDA,14.2,-110.9,1993-08-10 06:00:00
EP071993,           FERNANDA,14.4,-112.9,1993-08-10 12:00:00
EP071993,           FERNANDA,14.3,-114.9,1993-08-10 18:00:00
EP071993,           FERNANDA,14.3,-116.7,1993-08-11 00:00:00
EP071993,           FERNANDA,14.3,-118.6,1993-08-11 06:00:00
EP071993,           FERNANDA,14.4,-120.4,1993-08-11 12:00:00
EP071993,           FERNANDA,14.6,-122.2,1993-08-11 18:00:00
EP071993,           FERNANDA,14.8,-123.9,1993-08-12 00:00:00
EP071993,           FERNANDA,15.1,-125.6,1993-08-12 06:00:00
EP071993,           FERNANDA,15.5,-127.3,1993-08-12 12:00:00
EP071993,           FERNANDA,15.9,-129.0,1993-08-12 18:00:00
EP071993,           FERNANDA,16.4,-130.8,1993-08-13 00:00:00
EP071993,           FERNANDA,16.9,-132.6,1993-08-13 06:00:00
EP071993,           FERNANDA,17.3,-134.3,1993-08-13 12:00:00
EP071993,           FERNANDA,17.7,-136.1,1993-08-13 18:00:00
EP071993,           FERNANDA,18.1,-137.9,1993-08-14 00:00:00
EP071993,           FERNANDA,18.3,-139.6,1993-08-14 06:00:00
EP071993,           FERNANDA,18.6,-141.2,1993-08-14 12:00:00
EP071993,           FERNANDA,18.6,-142.9,1993-08-14 18:00:00
EP071993,           FERNANDA,18.9,-144.1,1993-08-15 00:00:00
EP071993,           FERNANDA,19.2,-145.4,1993-08-15 06:00:00
EP071993,           FERNANDA,19.6,-146.9,1993-08-15 12:00:00
EP071993,           FERNANDA,20.0,-148.0,1993-08-15 18:00:00
EP071993,           FERNANDA,20.4,-148.8,1993-08-16 00:00:00
EP071993,           FERNANDA,20.8,-149.6,1993-08-16 06:00:00
EP071993,           FERNANDA,21.1,-150.1,1993-08-16 12:00:00
EP071993,           FERNANDA,21.5,-150.5,1993-08-16 18:00:00
EP071993,           FERNANDA,21.8,-150.7,1993-08-17 00:00:00
EP071993,           FERNANDA,22.2,-150.9,1993-08-17 06:00:00
EP071993,           FERNANDA,22.8,-151.3,1993-08-17 12:00:00
EP071993,           FERNANDA,23.6,-151.6,1993-08-17 18:00:00
EP071993,           FERNANDA,24.2,-151.7,1993-08-18 00:00:00
EP071993,           FERNANDA,24.9,-151.9,1993-08-18 06:00:00
EP071993,           FERNANDA,25.6,-152.0,1993-08-18 12:00:00
EP071993,           FERNANDA,26.5,-152.2,1993-08-18 18:00:00
EP071993,           FERNANDA,27.9,-152.3,1993-08-19 00:00:00
EP071993,           FERNANDA,28.5,-152.5,1993-08-19 06:00:00
EP071993,           FERNANDA,29.7,-154.0,1993-08-19 12:00:00
EP081993,               GREG,14.8,-102.4,1993-08-15 00:00:00
EP081993,               GREG,15.4,-103.2,1993-08-15 06:00:00
EP081993,               GREG,16.2,-104.0,1993-08-15 12:00:00
EP081993,               GREG,17.0,-105.0,1993-08-15 18:00:00
EP081993,               GREG,17.6,-106.0,1993-08-16 00:00:00
EP081993,               GREG,18.1,-106.9,1993-08-16 06:00:00
EP081993,               GREG,18.5,-107.5,1993-08-16 12:00:00
EP081993,               GREG,18.8,-108.0,1993-08-16 18:00:00
EP081993,               GREG,19.1,-108.4,1993-08-17 00:00:00
EP081993,               GREG,19.2,-108.8,1993-08-17 06:00:00
EP081993,               GREG,19.2,-109.4,1993-08-17 12:00:00
EP081993,               GREG,19.1,-110.0,1993-08-17 18:00:00
EP081993,               GREG,18.9,-110.6,1993-08-18 00:00:00
EP081993,               GREG,18.7,-111.2,1993-08-18 06:00:00
EP081993,               GREG,18.4,-112.0,1993-08-18 12:00:00
EP081993,               GREG,18.3,-112.8,1993-08-18 18:00:00
EP081993,               GREG,18.3,-113.7,1993-08-19 00:00:00
EP081993,               GREG,18.3,-114.7,1993-08-19 06:00:00
EP081993,               GREG,18.2,-115.8,1993-08-19 12:00:00
EP081993,               GREG,18.2,-116.8,1993-08-19 18:00:00
EP081993,               GREG,18.2,-117.8,1993-08-20 00:00:00
EP081993,               GREG,18.3,-118.8,1993-08-20 06:00:00
EP081993,               GREG,18.4,-119.8,1993-08-20 12:00:00
EP081993,               GREG,18.5,-120.7,1993-08-20 18:00:00
EP081993,               GREG,18.6,-121.6,1993-08-21 00:00:00
EP081993,               GREG,18.6,-122.5,1993-08-21 06:00:00
EP081993,               GREG,18.7,-123.3,1993-08-21 12:00:00
EP081993,               GREG,18.8,-124.3,1993-08-21 18:00:00
EP081993,               GREG,19.0,-125.2,1993-08-22 00:00:00
EP081993,               GREG,19.1,-126.2,1993-08-22 06:00:00
EP081993,               GREG,19.2,-127.1,1993-08-22 12:00:00
EP081993,               GREG,19.3,-127.9,1993-08-22 18:00:00
EP081993,               GREG,19.5,-128.7,1993-08-23 00:00:00
